id,name,salary
17523,Tommy Balducci,175230000
17524,Sylvia Nez,175240000
17525,Michelle Kron,175250000
17526,Mike Arrington,175260000
17527,Joseph Florence,175270000
17528,Christine Thomson,175280000
17529,Nona Perry,175290000
17530,Ricky Harris,175300000
17531,Willie Picking,175310000
17532,Leonard Jeffords,175320000
17533,Sandra Duckworth,175330000
17534,Kenny Davis,175340000
17535,Robert Browning,175350000
17536,Kenneth Rios,175360000
17537,Victoria Mctigue,175370000
17538,Joann Bugg,175380000
17539,Samantha Jehlicka,175390000
17540,Pierre Young,175400000
17541,Robert Hager,175410000
17542,Sylvia Hagler,175420000
17543,Ross Markley,175430000
17544,Marjorie Simonsen,175440000
17545,Juan Jaquet,175450000
17546,Jordan Jack,175460000
17547,Ludie Roy,175470000
17548,Mark Wesley,175480000
17549,Walter Atkins,175490000
17550,Andrea Stansbury,175500000
17551,Daniel Prine,175510000
17552,Adam Decker,175520000
17553,Crystal Coakley,175530000
17554,Hana Babineau,175540000
17555,Cindy Vogel,175550000
17556,Kelly Smith,175560000
17557,Rolland West,175570000
17558,Rosemary Gover,175580000
17559,Keith Emrick,175590000
17560,Paul Ochoa,175600000
17561,Rosanne Munyon,175610000
17562,Thomas Bain,175620000
17563,Jeffrey Moody,175630000
17564,Anna Kingston,175640000
17565,Samuel Boling,175650000
17566,Victor Dunlop,175660000
17567,Judy Wilson,175670000
17568,John Shepherd,175680000
17569,Neil Rosenau,175690000
17570,Ted Morin,175700000
17571,Vernon Mcclaskey,175710000
17572,Barbara James,175720000
17573,Antoinette Wininger,175730000
17574,Justin Mccoy,175740000
17575,Jake Treible,175750000
17576,James Merlette,175760000
17577,Brian Hall,175770000
17578,Susan Garner,175780000
17579,Lois Jones,175790000
17580,Violet Gonzales,175800000
17581,William Sadler,175810000
17582,Charles Roling,175820000
17583,Theresa Roger,175830000
17584,Harold Saleh,175840000
17585,Angela Stutzman,175850000
17586,Kevin Steagell,175860000
17587,Anita Mcshea,175870000
17588,Charles Hunter,175880000
17589,Derrick Nielson,175890000
17590,Kimberly Manning,175900000
17591,Joseph Defosses,175910000
17592,Willa Jenkins,175920000
17593,Geraldine Mullins,175930000
17594,Frederick Williams,175940000
17595,Wendy Fettig,175950000
17596,Joni Fagnani,175960000
17597,Lisa Benigno,175970000
17598,Nicole Menges,175980000
17599,Grant Gregg,175990000
17600,Alan Hernandez,176000000
17601,Milton Cumming,176010000
17602,Cecile Green,176020000
17603,Brenda Cortez,176030000
17604,Reginald Black,176040000
17605,Humberto Bobo,176050000
17606,Diana Simmons,176060000
17607,Caren Long,176070000
17608,Shirley Quirion,176080000
17609,Fredrick Rodriguez,176090000
17610,Kay Grumet,176100000
17611,Brian Hernandez,176110000
17612,Jeannette Shelton,176120000
17613,Jeffrey Cox,176130000
17614,Vera Cervantes,176140000
17615,Julius Seng,176150000
17616,Denise Haggerty,176160000
17617,Jose Mccartney,176170000
17618,William Green,176180000
17619,Martha Pinkowski,176190000
17620,Shane Collins,176200000
17621,Bryan Thompson,176210000
17622,Janella Ward,176220000
17623,Vernon Walters,176230000
17624,Otha Kriss,176240000
17625,Glennis Templeton,176250000
17626,Jose Pimentel,176260000
17627,Kari Bingham,176270000
17628,Linda Bakshi,176280000
17629,Kenneth Whittle,176290000
17630,Charles Snow,176300000
17631,Robert Bevins,176310000
17632,Jerome Corkins,176320000
17633,Maureen Lynch,176330000
17634,Caroyln Brown,176340000
17635,Teresa Solomon,176350000
17636,Debra Garrett,176360000
17637,Linda Parent,176370000
17638,Phyllis Johnston,176380000
17639,Joanna Polanski,176390000
17640,William Gerke,176400000
17641,Nydia Ruzich,176410000
17642,Joshua Babcock,176420000
17643,Walter Hedrick,176430000
17644,John Brice,176440000
17645,Chris Arleth,176450000
17646,Evelyn Rivera,176460000
17647,Gregory Kyles,176470000
17648,Harold Gray,176480000
17649,Lori Osborne,176490000
17650,Robert Leach,176500000
17651,Eric Parker,176510000
17652,Christopher Richardson,176520000
17653,Carlos Maxwell,176530000
17654,Lisa Mangrum,176540000
17655,Javier Bagdon,176550000
17656,Michael Harris,176560000
17657,Lamar Castro,176570000
17658,Jermaine Pena,176580000
17659,Robert Junker,176590000
17660,Mary Fields,176600000
17661,Patricia Wainer,176610000
17662,John Pipkins,176620000
17663,Benjamin Forester,176630000
17664,Jose Moore,176640000
17665,Richard Martinez,176650000
17666,Larry Hatch,176660000
17667,Greta Jensen,176670000
17668,Michele Leri,176680000
17669,William Medeiros,176690000
17670,Arthur Thomas,176700000
17671,Kyle Wilkerson,176710000
17672,Grace Mccalpane,176720000
17673,Veronica West,176730000
17674,Allen Greaves,176740000
17675,Kevin Jones,176750000
17676,Ethel Cottrell,176760000
17677,Kenneth Stones,176770000
17678,Brian Farrell,176780000
17679,Francisco Herrmann,176790000
17680,Keith Pugsley,176800000
17681,Julie Bitting,176810000
17682,Anthony Vicars,176820000
17683,Bill Sanches,176830000
17684,Josefina Ridgeway,176840000
17685,Elena Brockman,176850000
17686,Vida Mcintyre,176860000
17687,Duane Neuman,176870000
17688,Alfred Mchattie,176880000
17689,Carl Cardinal,176890000
17690,Marion Mccoy,176900000
17691,James Lozano,176910000
17692,Juanita Murry,176920000
17693,Robert Fountain,176930000
17694,Rafaela Blevins,176940000
17695,Roberta Pearson,176950000
17696,George Higgins,176960000
17697,Kelly Dombeck,176970000
17698,Robert Reed,176980000
17699,Patsy Costain,176990000
17700,Carmen Taylor,177000000
17701,Vanessa Anderson,177010000
17702,Carmen Reynolds,177020000
17703,Michael Woody,177030000
17704,Corrina Palacio,177040000
17705,Kevin Kraft,177050000
17706,Ronald Pitcher,177060000
17707,Eileen Savarese,177070000
17708,Maria Couto,177080000
17709,Barbara Gaier,177090000
17710,Glenda Berube,177100000
17711,Dena Drakes,177110000
17712,Antoine Jackson,177120000
17713,Elizabeth Samuels,177130000
17714,Louis Garbacz,177140000
17715,Charles Arroyo,177150000
17716,Kerri Langston,177160000
17717,Vickey Wahl,177170000
17718,Patti Nettles,177180000
17719,Linda Rowland,177190000
17720,Madelyn Rogers,177200000
17721,Matthew Hoosier,177210000
17722,Derrick Hodge,177220000
17723,Vera Hammock,177230000
17724,Mary Diefenderfer,177240000
17725,Barbara Jordan,177250000
17726,Kevin Nadeau,177260000
17727,Donald Mckeel,177270000
17728,Timothy Archibald,177280000
17729,Brian Bain,177290000
17730,Bruno Christinsen,177300000
17731,William Ethridge,177310000
17732,Luetta Krieger,177320000
17733,Andy Mayfield,177330000
17734,Leo Peffley,177340000
17735,Diane Miller,177350000
17736,Charles Williams,177360000
17737,William Crespo,177370000
17738,Robert Brandes,177380000
17739,William Barrett,177390000
17740,Frank Weiler,177400000
17741,Sandra Salazar,177410000
17742,Dorothy Mcdowell,177420000
17743,Carol Nelson,177430000
17744,Erma Moore,177440000
17745,Jeffery Cervantes,177450000
17746,Carol Sterling,177460000
17747,Jason Long,177470000
17748,Frank Womble,177480000
17749,Marianne Saborido,177490000
17750,Frances Griggs,177500000
17751,Christopher Beane,177510000
17752,Lee Mcguffin,177520000
17753,Esther Wilson,177530000
17754,Elizabeth Johnson,177540000
17755,Charity Harris,177550000
17756,Maureen Gardner,177560000
17757,Lorraine Richards,177570000
17758,Patricia Perisho,177580000
17759,Savannah Markland,177590000
17760,Bryan Fernandez,177600000
17761,Micah Rosenthal,177610000
17762,Gary Abel,177620000
17763,Elizabeth Anderson,177630000
17764,James Stoner,177640000
17765,Edward Powell,177650000
17766,Anne Phillips,177660000
17767,Beatrice Jeffreys,177670000
17768,Jose Reid,177680000
17769,Elizabeth Stinchcomb,177690000
17770,Dustin Page,177700000
17771,Gregory Guevara,177710000
17772,Eleanor Johnson,177720000
17773,Cindy Lanser,177730000
17774,Jennifer Patton,177740000
17775,Bernice Fish,177750000
17776,Amber Schram,177760000
17777,Alan Starling,177770000
17778,Krista Ortiz,177780000
17779,Linda Proffitt,177790000
17780,Mark Miller,177800000
17781,Jason Buser,177810000
17782,Donald Sutera,177820000
17783,Fred Knaebel,177830000
17784,Leslie Watson,177840000
17785,Stanley Bridges,177850000
17786,Carl Smith,177860000
17787,Krissy Bullard,177870000
17788,Alicia Becker,177880000
17789,Virginia Taylor,177890000
17790,Connie Haney,177900000
17791,Robert Hawkins,177910000
17792,Brian Christion,177920000
17793,Mark Ransome,177930000
17794,Sylvia Mills,177940000
17795,Shawn Albin,177950000
17796,Oswaldo Hall,177960000
17797,Hazel Craig,177970000
17798,Milton Stoll,177980000
17799,Kellie Roe,177990000
17800,Michael Metcalf,178000000
17801,Barbara Lybbert,178010000
17802,Lauren Luhnow,178020000
17803,Ashley Veronesi,178030000
17804,Benjamin Weil,178040000
17805,William Ray,178050000
17806,Lewis Neihart,178060000
17807,Fredrick White,178070000
17808,Victor Reigle,178080000
17809,Jared Dean,178090000
17810,Julio Scott,178100000
17811,William Lacey,178110000
17812,Billy Whitley,178120000
17813,Anthony Rodriguez,178130000
17814,Charles Moulton,178140000
17815,Michael Gable,178150000
17816,Linda Boyer,178160000
17817,Joyce Lacroix,178170000
17818,Camie Hankins,178180000
17819,Malcolm Albers,178190000
17820,Brian Mckay,178200000
17821,Raymonde Sharp,178210000
17822,Dorene Cardinal,178220000
17823,Bryan Maddux,178230000
17824,Eric Hirkaler,178240000
17825,Chad Reist,178250000
17826,Thomas Gardner,178260000
17827,Ashleigh Mendez,178270000
17828,Rich Crum,178280000
17829,Joyce Martin,178290000
17830,Andrew Dickson,178300000
17831,James Compton,178310000
17832,David Welch,178320000
17833,Todd Barry,178330000
17834,Timothy Green,178340000
17835,Lynette Edmonds,178350000
17836,James Harris,178360000
17837,Bonnie Jones,178370000
17838,Jessica Tachauer,178380000
17839,Evelyn Driscoll,178390000
17840,Ina Kemmerer,178400000
17841,Lorene Turney,178410000
17842,Jennifer Simonetti,178420000
17843,Ruth Preston,178430000
17844,Peggy Wade,178440000
17845,Randy Burns,178450000
17846,Doyle Boss,178460000
17847,David Scurry,178470000
17848,Betty Malkin,178480000
17849,Max Williams,178490000
17850,Larry Rodriguez,178500000
17851,Christine Watson,178510000
17852,Odis Mancil,178520000
17853,Scott Pepper,178530000
17854,George Nelson,178540000
17855,Holly Busse,178550000
17856,Elsie Washington,178560000
17857,Ida Scovill,178570000
17858,Terry Wray,178580000
17859,Markita Stellman,178590000
17860,Dorothy Rodriguez,178600000
17861,Mary Eagle,178610000
17862,Ronald Levesque,178620000
17863,Wanda Collom,178630000
17864,Tricia Sanabria,178640000
17865,Mark Richardson,178650000
17866,Eileen Kokko,178660000
17867,Marcia Yonkoske,178670000
17868,Antonio Waage,178680000
17869,Mickey Hanley,178690000
17870,Junior Hedgecock,178700000
17871,Marilyn Smith,178710000
17872,Paul Wilson,178720000
17873,Jane Huckabaa,178730000
17874,June Lloyd,178740000
17875,Kelly Dozier,178750000
17876,Robert Kohler,178760000
17877,Mark Hapke,178770000
17878,Robert Gorden,178780000
17879,Gale Butler,178790000
17880,Christopher Gibson,178800000
17881,Ivan Runnels,178810000
17882,James Komula,178820000
17883,Leslie Phillips,178830000
17884,Kathleen Martinez,178840000
17885,Kathrine Peters,178850000
17886,Tyler Smith,178860000
17887,Ronald Pringle,178870000
17888,Elizabeth Feather,178880000
17889,Maurice Ashley,178890000
17890,Ronnie King,178900000
17891,James Wilson,178910000
17892,Don Sparrow,178920000
17893,Rowena Derck,178930000
17894,Maggie Rave,178940000
17895,Albertina Blaschke,178950000
17896,Jeannette Newton,178960000
17897,Jennifer Johnson,178970000
17898,Clayton Clary,178980000
17899,Ian Getter,178990000
17900,Sandra Landrum,179000000
17901,Marta Lacuesta,179010000
17902,Christopher Harrison,179020000
17903,Susan Bearden,179030000
17904,Tony Besley,179040000
17905,Verda Hernandez,179050000
17906,Robert Diaz,179060000
17907,Richard Pitre,179070000
17908,John Frazier,179080000
17909,Gordon Gilmore,179090000
17910,James Tomaszewski,179100000
17911,Mary Keely,179110000
17912,Rex Daniels,179120000
17913,Ronnie Turpin,179130000
17914,Tammy Ford,179140000
17915,Maricela Paquette,179150000
17916,Pedro Carmona,179160000
17917,Edgar Pixler,179170000
17918,Elmer Williams,179180000
17919,Roland Wilson,179190000
17920,Daniel Irvin,179200000
17921,Rebecca Barboza,179210000
17922,Robert Robleto,179220000
17923,Jason Rogers,179230000
17924,Pamela Dyer,179240000
17925,Sean Nast,179250000
17926,Frank Jackson,179260000
17927,Marlene Jobson,179270000
17928,Mary Slye,179280000
17929,John Cruz,179290000
17930,Bruce Hooker,179300000
17931,Sophia Marrara,179310000
17932,Mark Kirk,179320000
17933,Curtis Orsini,179330000
17934,Pauline Hodges,179340000
17935,John Lombard,179350000
17936,Consuelo Estrada,179360000
17937,Kevin Koeller,179370000
17938,William Jenkins,179380000
17939,Jessie Miles,179390000
17940,Richard Helquist,179400000
17941,John Shafer,179410000
17942,Robyn Rice,179420000
17943,Blanche Scott,179430000
17944,Dennis Lloyd,179440000
17945,Lynn Rossi,179450000
17946,Betty Poole,179460000
17947,Donald Sibley,179470000
17948,Dorothy Jones,179480000
17949,Shanna Mckie,179490000
17950,Cathryn Freeman,179500000
17951,Richard Gibson,179510000
17952,Monica Needles,179520000
17953,David Griffin,179530000
17954,Daniel Wild,179540000
17955,Angelo Henderson,179550000
17956,Vernon Wright,179560000
17957,Clyde Kanady,179570000
17958,Christine Ramirez,179580000
17959,Jessie Smith,179590000
17960,Kevin Davis,179600000
17961,Rosa Killion,179610000
17962,Willie Roache,179620000
17963,Nathan Ayon,179630000
17964,Lois Hudgins,179640000
17965,Paul Dunn,179650000
17966,Gordon Henson,179660000
17967,Tyrone Fraser,179670000
17968,Arthur Zirkle,179680000
17969,Stephen Grimes,179690000
17970,Isabel Gilbert,179700000
17971,Nathan Pennel,179710000
17972,Diane Rozanski,179720000
17973,Byron Gregory,179730000
17974,Donald Crook,179740000
17975,Roger Billings,179750000
17976,Steve Haynes,179760000
17977,Gerald Menken,179770000
17978,Anita Kimsey,179780000
17979,Ernest Morrell,179790000
17980,Steven Coffman,179800000
17981,Kelly Dailey,179810000
17982,George Keyes,179820000
17983,Teresa Valdez,179830000
17984,Frank Lafferty,179840000
17985,May Cruz,179850000
17986,Judith Patrick,179860000
17987,Gena Walker,179870000
17988,Julius Williams,179880000
17989,Marion Lawrence,179890000
17990,Mike Jones,179900000
17991,Abel Buchanan,179910000
17992,Raymond Mckittrick,179920000
17993,Jessie Voigt,179930000
17994,Joan Malton,179940000
17995,William Kosco,179950000
17996,John Leonard,179960000
17997,Craig Gritton,179970000
17998,Timmy Lilly,179980000
17999,Jazmine Packer,179990000
18000,Deborah Thomas,180000000
18001,Perry Portz,180010000
18002,Melina Jewett,180020000
18003,Tyrone Collier,180030000
18004,Anne Pedersen,180040000
18005,Shirley Claeys,180050000
18006,Joseph Mcalary,180060000
18007,Francis Carboni,180070000
18008,Jessica Urena,180080000
18009,Jeremy Cunningham,180090000
18010,Mary Cassity,180100000
18011,Florencio Gonzalez,180110000
18012,Raymond Price,180120000
18013,Byron Starling,180130000
18014,Jessie Patterson,180140000
18015,Nicholas Altieri,180150000
18016,Irene Foote,180160000
18017,David Vick,180170000
18018,William Lowery,180180000
18019,Barbara Conte,180190000
18020,Donald Amato,180200000
18021,Keith Solomon,180210000
18022,Sandra Rooks,180220000
18023,Karen Ortiz,180230000
18024,Eleanor Nev,180240000
18025,Terry Prescott,180250000
18026,Jose Gurley,180260000
18027,Elsie Macnab,180270000
18028,Marian Rice,180280000
18029,Jason Partridge,180290000
18030,Robert Lai,180300000
18031,Anne Reyes,180310000
18032,Delores Busby,180320000
18033,Christopher Bobbitt,180330000
18034,Ruth Hubbard,180340000
18035,Katherine Wilson,180350000
18036,Joseph Robinson,180360000
18037,Gary Blair,180370000
18038,Fernando Girard,180380000
18039,Julie Summers,180390000
18040,Daniel House,180400000
18041,Adalberto Mucher,180410000
18042,Marcia Moralis,180420000
18043,Gary Wronski,180430000
18044,Michael Hubbard,180440000
18045,Ruth Priest,180450000
18046,Kathryn Farmer,180460000
18047,Kimberly Caudill,180470000
18048,Betty Escamilla,180480000
18049,Rodney Davis,180490000
18050,Kimberly Mathews,180500000
18051,Katherine Fullwood,180510000
18052,Steven Dever,180520000
18053,Phillip Preyer,180530000
18054,Steven Gomes,180540000
18055,Sammy Warner,180550000
18056,Elizabeth Mackson,180560000
18057,Raul Mccarthy,180570000
18058,Matthew Green,180580000
18059,Florine Joesph,180590000
18060,Robert Gilliland,180600000
18061,James Mccoy,180610000
18062,Paul Derks,180620000
18063,Eula Kuhn,180630000
18064,Billy Mosier,180640000
18065,Joyce Smart,180650000
18066,Howard Little,180660000
18067,Margo Griffin,180670000
18068,Marguerite Armijo,180680000
18069,George Bolton,180690000
18070,Edna Davenport,180700000
18071,Allen Peden,180710000
18072,Rex Siefke,180720000
18073,John Coleman,180730000
18074,Monica Hinojosa,180740000
18075,Crystal Thomas,180750000
18076,Katherine Riles,180760000
18077,Gaye Ficklin,180770000
18078,Paul Baily,180780000
18079,Michael Mcshea,180790000
18080,Stephanie Mcgrew,180800000
18081,Mark Reigle,180810000
18082,Quyen Radebaugh,180820000
18083,Rebecca Cline,180830000
18084,Daniel Mapston,180840000
18085,Terry Reed,180850000
18086,Billy Welch,180860000
18087,Patricia Ivey,180870000
18088,Brinda Gurwell,180880000
18089,Mark Rayos,180890000
18090,Bonnie Valdez,180900000
18091,Gary Moschetti,180910000
18092,Aaron Welch,180920000
18093,Wendell Gannett,180930000
18094,Martha Bernard,180940000
18095,Miguel Garcia,180950000
18096,Marcie Mcdonald,180960000
18097,Melvin Velazquez,180970000
18098,Eric Justice,180980000
18099,Wendell Martinez,180990000
18100,Marisol Wolfman,181000000
18101,Joni Stone,181010000
18102,Angela Hunt,181020000
18103,Fredia Black,181030000
18104,Stacey Elliott,181040000
18105,James Borman,181050000
